id	date	r1	r2	TG92300
GAS-TG134052-095	2019-08-26	/scratch/TGenNextGen/TGN-MiSeq0775/PMI-TGN_Bowers_PH-GAS/GAS-TG134052-095_S4_L001_R1_001.fastq.gz	/scratch/TGenNextGen/TGN-MiSeq0775/PMI-TGN_Bowers_PH-GAS/GAS-TG134052-095_S4_L001_R2_001.fastq.gz	88.54%
GAS-TG134056-095	2019-08-26	/scratch/TGenNextGen/TGN-MiSeq0775/PMI-TGN_Bowers_PH-GAS/GAS-TG134056-095_S5_L001_R1_001.fastq.gz	/scratch/TGenNextGen/TGN-MiSeq0775/PMI-TGN_Bowers_PH-GAS/GAS-TG134056-095_S5_L001_R2_001.fastq.gz	88.52%
GAS-TG134060-095	2019-08-26	/scratch/TGenNextGen/TGN-MiSeq0775/PMI-TGN_Bowers_PH-GAS/GAS-TG134060-095_S6_L001_R1_001.fastq.gz	/scratch/TGenNextGen/TGN-MiSeq0775/PMI-TGN_Bowers_PH-GAS/GAS-TG134060-095_S6_L001_R2_001.fastq.gz	90.48%
GAS-TG134064-095	2019-08-26	/scratch/TGenNextGen/TGN-MiSeq0775/PMI-TGN_Bowers_PH-GAS/GAS-TG134064-095_S7_L001_R1_001.fastq.gz	/scratch/TGenNextGen/TGN-MiSeq0775/PMI-TGN_Bowers_PH-GAS/GAS-TG134064-095_S7_L001_R2_001.fastq.gz	89.30%
GAS-TG134068-095	2019-08-26	/scratch/TGenNextGen/TGN-MiSeq0775/PMI-TGN_Bowers_PH-GAS/GAS-TG134068-095_S8_L001_R1_001.fastq.gz	/scratch/TGenNextGen/TGN-MiSeq0775/PMI-TGN_Bowers_PH-GAS/GAS-TG134068-095_S8_L001_R2_001.fastq.gz	86.59%
GAS-TG134108-095	2019-08-26	/scratch/TGenNextGen/TGN-MiSeq0775/PMI-TGN_Bowers_PH-GAS/GAS-TG134108-095_S9_L001_R1_001.fastq.gz	/scratch/TGenNextGen/TGN-MiSeq0775/PMI-TGN_Bowers_PH-GAS/GAS-TG134108-095_S9_L001_R2_001.fastq.gz	89.96%
GAS-TG134112-095	2019-08-26	/scratch/TGenNextGen/TGN-MiSeq0775/PMI-TGN_Bowers_PH-GAS/GAS-TG134112-095_S10_L001_R1_001.fastq.gz	/scratch/TGenNextGen/TGN-MiSeq0775/PMI-TGN_Bowers_PH-GAS/GAS-TG134112-095_S10_L001_R2_001.fastq.gz	89.10%
GAS-TG134116-095	2019-08-26	/scratch/TGenNextGen/TGN-MiSeq0775/PMI-TGN_Bowers_PH-GAS/GAS-TG134116-095_S11_L001_R1_001.fastq.gz	/scratch/TGenNextGen/TGN-MiSeq0775/PMI-TGN_Bowers_PH-GAS/GAS-TG134116-095_S11_L001_R2_001.fastq.gz	86.23%
GAS-TG134120-095	2019-08-26	/scratch/TGenNextGen/TGN-MiSeq0775/PMI-TGN_Bowers_PH-GAS/GAS-TG134120-095_S12_L001_R1_001.fastq.gz	/scratch/TGenNextGen/TGN-MiSeq0775/PMI-TGN_Bowers_PH-GAS/GAS-TG134120-095_S12_L001_R2_001.fastq.gz	87.51%
GAS-TG134124-095	2019-08-26	/scratch/TGenNextGen/TGN-MiSeq0775/PMI-TGN_Bowers_PH-GAS/GAS-TG134124-095_S13_L001_R1_001.fastq.gz	/scratch/TGenNextGen/TGN-MiSeq0775/PMI-TGN_Bowers_PH-GAS/GAS-TG134124-095_S13_L001_R2_001.fastq.gz	88.91%
GAS-TG134128-095	2019-08-26	/scratch/TGenNextGen/TGN-MiSeq0775/PMI-TGN_Bowers_PH-GAS/GAS-TG134128-095_S14_L001_R1_001.fastq.gz	/scratch/TGenNextGen/TGN-MiSeq0775/PMI-TGN_Bowers_PH-GAS/GAS-TG134128-095_S14_L001_R2_001.fastq.gz	87.57%
GAS-TG134132-095	2019-08-26	/scratch/TGenNextGen/TGN-MiSeq0775/PMI-TGN_Bowers_PH-GAS/GAS-TG134132-095_S15_L001_R1_001.fastq.gz	/scratch/TGenNextGen/TGN-MiSeq0775/PMI-TGN_Bowers_PH-GAS/GAS-TG134132-095_S15_L001_R2_001.fastq.gz	91.63%
GAS-TG134136-095	2019-08-26	/scratch/TGenNextGen/TGN-MiSeq0775/PMI-TGN_Bowers_PH-GAS/GAS-TG134136-095_S16_L001_R1_001.fastq.gz	/scratch/TGenNextGen/TGN-MiSeq0775/PMI-TGN_Bowers_PH-GAS/GAS-TG134136-095_S16_L001_R2_001.fastq.gz	89.01%
GAS-TG134140-095	2019-08-26	/scratch/TGenNextGen/TGN-MiSeq0775/PMI-TGN_Bowers_PH-GAS/GAS-TG134140-095_S17_L001_R1_001.fastq.gz	/scratch/TGenNextGen/TGN-MiSeq0775/PMI-TGN_Bowers_PH-GAS/GAS-TG134140-095_S17_L001_R2_001.fastq.gz	88.96%
GAS-TG134272-095	2019-08-26	/scratch/TGenNextGen/TGN-MiSeq0775/PMI-TGN_Bowers_PH-GAS/GAS-TG134272-095_S18_L001_R1_001.fastq.gz	/scratch/TGenNextGen/TGN-MiSeq0775/PMI-TGN_Bowers_PH-GAS/GAS-TG134272-095_S18_L001_R2_001.fastq.gz	90.17%
GAS-TG134276-095	2019-08-26	/scratch/TGenNextGen/TGN-MiSeq0775/PMI-TGN_Bowers_PH-GAS/GAS-TG134276-095_S19_L001_R1_001.fastq.gz	/scratch/TGenNextGen/TGN-MiSeq0775/PMI-TGN_Bowers_PH-GAS/GAS-TG134276-095_S19_L001_R2_001.fastq.gz	87.11%
GAS-TG134280-095	2019-08-26	/scratch/TGenNextGen/TGN-MiSeq0775/PMI-TGN_Bowers_PH-GAS/GAS-TG134280-095_S20_L001_R1_001.fastq.gz	/scratch/TGenNextGen/TGN-MiSeq0775/PMI-TGN_Bowers_PH-GAS/GAS-TG134280-095_S20_L001_R2_001.fastq.gz	90.37%
GAS-TG134284-095	2019-08-26	/scratch/TGenNextGen/TGN-MiSeq0775/PMI-TGN_Bowers_PH-GAS/GAS-TG134284-095_S21_L001_R1_001.fastq.gz	/scratch/TGenNextGen/TGN-MiSeq0775/PMI-TGN_Bowers_PH-GAS/GAS-TG134284-095_S21_L001_R2_001.fastq.gz	87.57%
GAS-TG134288-095	2019-08-26	/scratch/TGenNextGen/TGN-MiSeq0775/PMI-TGN_Bowers_PH-GAS/GAS-TG134288-095_S22_L001_R1_001.fastq.gz	/scratch/TGenNextGen/TGN-MiSeq0775/PMI-TGN_Bowers_PH-GAS/GAS-TG134288-095_S22_L001_R2_001.fastq.gz	77.48%
GAS-TG134292-095	2019-08-26	/scratch/TGenNextGen/TGN-MiSeq0775/PMI-TGN_Bowers_PH-GAS/GAS-TG134292-095_S23_L001_R1_001.fastq.gz	/scratch/TGenNextGen/TGN-MiSeq0775/PMI-TGN_Bowers_PH-GAS/GAS-TG134292-095_S23_L001_R2_001.fastq.gz	88.27%
GAS-TG134296-095	2019-10-14	/scratch/TGenNextGen/TGN-MiSeq0798/PMI-TGN_Bowers_PH-GAS/GAS-TG134296-095_S39_L001_R1_001.fastq.gz	/scratch/TGenNextGen/TGN-MiSeq0798/PMI-TGN_Bowers_PH-GAS/GAS-TG134296-095_S39_L001_R2_001.fastq.gz	88.84%
GAS-TG134300-095	2019-08-26	/scratch/TGenNextGen/TGN-MiSeq0775/PMI-TGN_Bowers_PH-GAS/GAS-TG134300-095_S25_L001_R1_001.fastq.gz	/scratch/TGenNextGen/TGN-MiSeq0775/PMI-TGN_Bowers_PH-GAS/GAS-TG134300-095_S25_L001_R2_001.fastq.gz	88.06%
GAS-TG134304-095	2019-08-26	/scratch/TGenNextGen/TGN-MiSeq0775/PMI-TGN_Bowers_PH-GAS/GAS-TG134304-095_S26_L001_R1_001.fastq.gz	/scratch/TGenNextGen/TGN-MiSeq0775/PMI-TGN_Bowers_PH-GAS/GAS-TG134304-095_S26_L001_R2_001.fastq.gz	88.31%
GAS-TG134348-095	2019-08-26	/scratch/TGenNextGen/TGN-MiSeq0775/PMI-TGN_Bowers_PH-GAS/GAS-TG134348-095_S27_L001_R1_001.fastq.gz	/scratch/TGenNextGen/TGN-MiSeq0775/PMI-TGN_Bowers_PH-GAS/GAS-TG134348-095_S27_L001_R2_001.fastq.gz	91.62%
GAS-TG134352-095	2019-09-06	/scratch/TGenNextGen/TGN-MiSeq0785/PMI-TGN_Bowers_PH-GAS/GAS-TG134352-095_S27_L001_R1_001.fastq.gz	/scratch/TGenNextGen/TGN-MiSeq0785/PMI-TGN_Bowers_PH-GAS/GAS-TG134352-095_S27_L001_R2_001.fastq.gz	87.00%
GAS-TG134356-095	2019-08-26	/scratch/TGenNextGen/TGN-MiSeq0775/PMI-TGN_Bowers_PH-GAS/GAS-TG134356-095_S29_L001_R1_001.fastq.gz	/scratch/TGenNextGen/TGN-MiSeq0775/PMI-TGN_Bowers_PH-GAS/GAS-TG134356-095_S29_L001_R2_001.fastq.gz	97.33%
GAS-TG134364-095	2019-08-26	/scratch/TGenNextGen/TGN-MiSeq0775/PMI-TGN_Bowers_PH-GAS/GAS-TG134364-095_S31_L001_R1_001.fastq.gz	/scratch/TGenNextGen/TGN-MiSeq0775/PMI-TGN_Bowers_PH-GAS/GAS-TG134364-095_S31_L001_R2_001.fastq.gz	90.27%
GAS-TG134368-095	2019-08-26	/scratch/TGenNextGen/TGN-MiSeq0775/PMI-TGN_Bowers_PH-GAS/GAS-TG134368-095_S32_L001_R1_001.fastq.gz	/scratch/TGenNextGen/TGN-MiSeq0775/PMI-TGN_Bowers_PH-GAS/GAS-TG134368-095_S32_L001_R2_001.fastq.gz	89.35%
GAS-TG134372-095	2019-08-26	/scratch/TGenNextGen/TGN-MiSeq0775/PMI-TGN_Bowers_PH-GAS/GAS-TG134372-095_S33_L001_R1_001.fastq.gz	/scratch/TGenNextGen/TGN-MiSeq0775/PMI-TGN_Bowers_PH-GAS/GAS-TG134372-095_S33_L001_R2_001.fastq.gz	89.56%
GAS-TG134512-095	2019-09-06	/scratch/TGenNextGen/TGN-MiSeq0785/PMI-TGN_Bowers_PH-GAS/GAS-TG134512-095_S15_L001_R1_001.fastq.gz	/scratch/TGenNextGen/TGN-MiSeq0785/PMI-TGN_Bowers_PH-GAS/GAS-TG134512-095_S15_L001_R2_001.fastq.gz	91.99%
GAS-TG134516-095	2019-09-06	/scratch/TGenNextGen/TGN-MiSeq0785/PMI-TGN_Bowers_PH-GAS/GAS-TG134516-095_S16_L001_R1_001.fastq.gz	/scratch/TGenNextGen/TGN-MiSeq0785/PMI-TGN_Bowers_PH-GAS/GAS-TG134516-095_S16_L001_R2_001.fastq.gz	91.96%
GAS-TG134520-095	2019-09-06	/scratch/TGenNextGen/TGN-MiSeq0785/PMI-TGN_Bowers_PH-GAS/GAS-TG134520-095_S17_L001_R1_001.fastq.gz	/scratch/TGenNextGen/TGN-MiSeq0785/PMI-TGN_Bowers_PH-GAS/GAS-TG134520-095_S17_L001_R2_001.fastq.gz	85.28%
GAS-TG134524-081	2019-12-16	/scratch/TGenNextGen/TGN-MiniSeq0046/PMI-TGN_Bowers_PH-MISC/GAS-TG134524-081_S2_L001_R1_001.fastq.gz	/scratch/TGenNextGen/TGN-MiniSeq0046/PMI-TGN_Bowers_PH-MISC/GAS-TG134524-081_S2_L001_R2_001.fastq.gz	89.41%
GAS-TG134524-095	2019-09-06	/scratch/TGenNextGen/TGN-MiSeq0785/PMI-TGN_Bowers_PH-GAS/GAS-TG134524-095_S18_L001_R1_001.fastq.gz	/scratch/TGenNextGen/TGN-MiSeq0785/PMI-TGN_Bowers_PH-GAS/GAS-TG134524-095_S18_L001_R2_001.fastq.gz	80.14%
GAS-TG134528-095	2019-09-06	/scratch/TGenNextGen/TGN-MiSeq0785/PMI-TGN_Bowers_PH-GAS/GAS-TG134528-095_S19_L001_R1_001.fastq.gz	/scratch/TGenNextGen/TGN-MiSeq0785/PMI-TGN_Bowers_PH-GAS/GAS-TG134528-095_S19_L001_R2_001.fastq.gz	89.44%
GAS-TG134532-081	2019-12-16	/scratch/TGenNextGen/TGN-MiniSeq0046/PMI-TGN_Bowers_PH-MISC/GAS-TG134532-081_S3_L001_R1_001.fastq.gz	/scratch/TGenNextGen/TGN-MiniSeq0046/PMI-TGN_Bowers_PH-MISC/GAS-TG134532-081_S3_L001_R2_001.fastq.gz	90.06%
GAS-TG134536-095	2019-09-06	/scratch/TGenNextGen/TGN-MiSeq0785/PMI-TGN_Bowers_PH-GAS/GAS-TG134536-095_S21_L001_R1_001.fastq.gz	/scratch/TGenNextGen/TGN-MiSeq0785/PMI-TGN_Bowers_PH-GAS/GAS-TG134536-095_S21_L001_R2_001.fastq.gz	92.36%
GAS-TG134540-095	2019-09-06	/scratch/TGenNextGen/TGN-MiSeq0785/PMI-TGN_Bowers_PH-GAS/GAS-TG134540-095_S22_L001_R1_001.fastq.gz	/scratch/TGenNextGen/TGN-MiSeq0785/PMI-TGN_Bowers_PH-GAS/GAS-TG134540-095_S22_L001_R2_001.fastq.gz	89.39%
GAS-TG134544-095	2019-09-06	/scratch/TGenNextGen/TGN-MiSeq0785/PMI-TGN_Bowers_PH-GAS/GAS-TG134544-095_S23_L001_R1_001.fastq.gz	/scratch/TGenNextGen/TGN-MiSeq0785/PMI-TGN_Bowers_PH-GAS/GAS-TG134544-095_S23_L001_R2_001.fastq.gz	87.24%
GAS-TG134548-095	2019-09-06	/scratch/TGenNextGen/TGN-MiSeq0785/PMI-TGN_Bowers_PH-GAS/GAS-TG134548-095_S24_L001_R1_001.fastq.gz	/scratch/TGenNextGen/TGN-MiSeq0785/PMI-TGN_Bowers_PH-GAS/GAS-TG134548-095_S24_L001_R2_001.fastq.gz	85.97%
GAS-TG252930-095	2019-10-14	/scratch/TGenNextGen/TGN-MiSeq0798/PMI-TGN_Bowers_PH-GAS/GAS-252930-095_S21_L001_R1_001.fastq.gz	/scratch/TGenNextGen/TGN-MiSeq0798/PMI-TGN_Bowers_PH-GAS/GAS-TG252930-095_S21_L001_R2_001.fastq.gz	89.50%
GAS-TG252932-081	2019-12-16	/scratch/TGenNextGen/TGN-MiniSeq0046/PMI-TGN_Bowers_PH-MISC/GAS-TG252932-081_S4_L001_R1_001.fastq.gz	/scratch/TGenNextGen/TGN-MiniSeq0046/PMI-TGN_Bowers_PH-MISC/GAS-TG252932-081_S4_L001_R2_001.fastq.gz	88.88%
GAS-TG252934-095	2019-10-14	/scratch/TGenNextGen/TGN-MiSeq0798/PMI-TGN_Bowers_PH-GAS/GAS-TG252934-095_S5_L001_R1_001.fastq.gz	/scratch/TGenNextGen/TGN-MiSeq0798/PMI-TGN_Bowers_PH-GAS/GAS-TG252934-095_S5_L001_R2_001.fastq.gz	92.00%
GAS-TG252936-081	2019-12-16	/scratch/TGenNextGen/TGN-MiniSeq0046/PMI-TGN_Bowers_PH-MISC/GAS-TG252936-081_S5_L001_R1_001.fastq.gz	/scratch/TGenNextGen/TGN-MiniSeq0046/PMI-TGN_Bowers_PH-MISC/GAS-TG252936-081_S5_L001_R2_001.fastq.gz	90.03%
GAS-TG252938-095	2019-10-14	/scratch/TGenNextGen/TGN-MiSeq0798/PMI-TGN_Bowers_PH-GAS/GAS-TG252938-095_S7_L001_R1_001.fastq.gz	/scratch/TGenNextGen/TGN-MiSeq0798/PMI-TGN_Bowers_PH-GAS/GAS-TG252938-095_S7_L001_R2_001.fastq.gz	91.79%
GAS-TG252940-095	2019-10-14	/scratch/TGenNextGen/TGN-MiSeq0798/PMI-TGN_Bowers_PH-GAS/GAS-TG252940-095_S8_L001_R1_001.fastq.gz	/scratch/TGenNextGen/TGN-MiSeq0798/PMI-TGN_Bowers_PH-GAS/GAS-TG252940-095_S8_L001_R2_001.fastq.gz	90.71%
GAS-TG252942-095	2019-10-14	/scratch/TGenNextGen/TGN-MiSeq0798/PMI-TGN_Bowers_PH-GAS/GAS-TG252942-095_S9_L001_R1_001.fastq.gz	/scratch/TGenNextGen/TGN-MiSeq0798/PMI-TGN_Bowers_PH-GAS/GAS-TG252942-095_S9_L001_R2_001.fastq.gz	90.15%
GAS-TG252958-095	2019-10-14	/scratch/TGenNextGen/TGN-MiSeq0798/PMI-TGN_Bowers_PH-GAS/GAS-TG252958-095_S17_L001_R1_001.fastq.gz	/scratch/TGenNextGen/TGN-MiSeq0798/PMI-TGN_Bowers_PH-GAS/GAS-TG252958-095_S17_L001_R2_001.fastq.gz	92.13%
GAS-TG252960-095	2019-10-14	/scratch/TGenNextGen/TGN-MiSeq0798/PMI-TGN_Bowers_PH-GAS/GAS-TG252960-095_S18_L001_R1_001.fastq.gz	/scratch/TGenNextGen/TGN-MiSeq0798/PMI-TGN_Bowers_PH-GAS/GAS-TG252960-095_S18_L001_R2_001.fastq.gz	88.94%
GAS-TG252962-095	2019-10-14	/scratch/TGenNextGen/TGN-MiSeq0798/PMI-TGN_Bowers_PH-GAS/GAS-TG252962-095_S19_L001_R1_001.fastq.gz	/scratch/TGenNextGen/TGN-MiSeq0798/PMI-TGN_Bowers_PH-GAS/GAS-TG252962-095_S19_L001_R2_001.fastq.gz	91.89%
GAS-TG252964-095	2019-10-14	/scratch/TGenNextGen/TGN-MiSeq0798/PMI-TGN_Bowers_PH-GAS/GAS-TG252964-095_S20_L001_R1_001.fastq.gz	/scratch/TGenNextGen/TGN-MiSeq0798/PMI-TGN_Bowers_PH-GAS/GAS-TG252964-095_S20_L001_R2_001.fastq.gz	91.15%
GAS-TG253206-081	2019-10-14	/scratch/TGenNextGen/TGN-MiSeq0798/PMI-TGN_Bowers_PH-MISC/GAS-TG253206-081_S27_L001_R1_001.fastq.gz	/scratch/TGenNextGen/TGN-MiSeq0798/PMI-TGN_Bowers_PH-MISC/GAS-TG253206-081_S27_L001_R2_001.fastq.gz	90.13%
GAS-TG253208-081	2019-10-14	/scratch/TGenNextGen/TGN-MiSeq0798/PMI-TGN_Bowers_PH-MISC/GAS-TG253208-081_S28_L001_R1_001.fastq.gz	/scratch/TGenNextGen/TGN-MiSeq0798/PMI-TGN_Bowers_PH-MISC/GAS-TG253208-081_S28_L001_R2_001.fastq.gz	90.12%
GAS-TG253210-095	2019-10-14	/scratch/TGenNextGen/TGN-MiSeq0798/PMI-TGN_Bowers_PH-GAS/GAS-TG253210-095_S29_L001_R1_001.fastq.gz	/scratch/TGenNextGen/TGN-MiSeq0798/PMI-TGN_Bowers_PH-GAS/GAS-TG253210-095_S29_L001_R2_001.fastq.gz	90.85%
GAS-TG253212-095	2019-10-14	/scratch/TGenNextGen/TGN-MiSeq0798/PMI-TGN_Bowers_PH-GAS/GAS-TG253212-095_S30_L001_R1_001.fastq.gz	/scratch/TGenNextGen/TGN-MiSeq0798/PMI-TGN_Bowers_PH-GAS/GAS-TG253212-095_S30_L001_R2_001.fastq.gz	88.89%
GAS-TG253214-095	2019-10-14	/scratch/TGenNextGen/TGN-MiSeq0798/PMI-TGN_Bowers_PH-GAS/GAS-TG253214-095_S31_L001_R1_001.fastq.gz	/scratch/TGenNextGen/TGN-MiSeq0798/PMI-TGN_Bowers_PH-GAS/GAS-TG253214-095_S31_L001_R2_001.fastq.gz	92.51%
GAS-TG253216-095	2019-10-14	/scratch/TGenNextGen/TGN-MiSeq0798/PMI-TGN_Bowers_PH-GAS/GAS-TG253216-095_S32_L001_R1_001.fastq.gz	/scratch/TGenNextGen/TGN-MiSeq0798/PMI-TGN_Bowers_PH-GAS/GAS-TG253216-095_S32_L001_R2_001.fastq.gz	89.95%
GAS-TG253218-081	2019-12-16	/scratch/TGenNextGen/TGN-MiniSeq0046/PMI-TGN_Bowers_PH-MISC/GAS-TG253218-081_S6_L001_R1_001.fastq.gz	/scratch/TGenNextGen/TGN-MiniSeq0046/PMI-TGN_Bowers_PH-MISC/GAS-TG253218-081_S6_L001_R2_001.fastq.gz	83.90%
GAS-TG253220-095	2019-10-14	/scratch/TGenNextGen/TGN-MiSeq0798/PMI-TGN_Bowers_PH-GAS/GAS-TG253220-095_S34_L001_R1_001.fastq.gz	/scratch/TGenNextGen/TGN-MiSeq0798/PMI-TGN_Bowers_PH-GAS/GAS-TG253220-095_S34_L001_R2_001.fastq.gz	92.22%
GAS-TG253222-095	2019-10-14	/scratch/TGenNextGen/TGN-MiSeq0798/PMI-TGN_Bowers_PH-GAS/GAS-TG253222-095_S35_L001_R1_001.fastq.gz	/scratch/TGenNextGen/TGN-MiSeq0798/PMI-TGN_Bowers_PH-GAS/GAS-TG253222-095_S35_L001_R2_001.fastq.gz	89.89%
GAS-TG253224-095	2019-10-14	/scratch/TGenNextGen/TGN-MiSeq0798/PMI-TGN_Bowers_PH-GAS/GAS-TG253224-095_S36_L001_R1_001.fastq.gz	/scratch/TGenNextGen/TGN-MiSeq0798/PMI-TGN_Bowers_PH-GAS/GAS-TG253224-095_S36_L001_R2_001.fastq.gz	92.12%
GAS-TG253226-095	2019-10-14	/scratch/TGenNextGen/TGN-MiSeq0798/PMI-TGN_Bowers_PH-GAS/GAS-TG253226-095_S37_L001_R1_001.fastq.gz	/scratch/TGenNextGen/TGN-MiSeq0798/PMI-TGN_Bowers_PH-GAS/GAS-TG253226-095_S37_L001_R2_001.fastq.gz	89.67%
GAS-TG253534-095	2019-11-18	/scratch/TGenNextGen/TGN-MiniSeq0041/PMI-TGN_Bowers_PH-GAS/GAS-TG253534-095_S1_L001_R1_001.fastq.gz	/scratch/TGenNextGen/TGN-MiniSeq0041/PMI-TGN_Bowers_PH-GAS/GAS-TG253534-095_S1_L001_R2_001.fastq.gz	89.07%
GAS-TG253536-095	2019-11-18	/scratch/TGenNextGen/TGN-MiniSeq0041/PMI-TGN_Bowers_PH-GAS/GAS-TG253536-095_S2_L001_R1_001.fastq.gz	/scratch/TGenNextGen/TGN-MiniSeq0041/PMI-TGN_Bowers_PH-GAS/GAS-TG253536-095_S2_L001_R2_001.fastq.gz	92.36%
GAS-TG253538-095	2019-11-18	/scratch/TGenNextGen/TGN-MiniSeq0041/PMI-TGN_Bowers_PH-GAS/GAS-TG253538-095_S3_L001_R1_001.fastq.gz	/scratch/TGenNextGen/TGN-MiniSeq0041/PMI-TGN_Bowers_PH-GAS/GAS-TG253538-095_S3_L001_R2_001.fastq.gz	91.22%
GAS-TG253540-095	2019-11-18	/scratch/TGenNextGen/TGN-MiniSeq0041/PMI-TGN_Bowers_PH-GAS/GAS-TG253540-095_S4_L001_R1_001.fastq.gz	/scratch/TGenNextGen/TGN-MiniSeq0041/PMI-TGN_Bowers_PH-GAS/GAS-TG253540-095_S4_L001_R2_001.fastq.gz	92.38%
GAS-TG253542-095	2019-11-18	/scratch/TGenNextGen/TGN-MiniSeq0041/PMI-TGN_Bowers_PH-GAS/GAS-TG253542-095_S5_L001_R1_001.fastq.gz	/scratch/TGenNextGen/TGN-MiniSeq0041/PMI-TGN_Bowers_PH-GAS/GAS-TG253542-095_S5_L001_R2_001.fastq.gz	91.23%
GAS-TG253544-095	2019-11-18	/scratch/TGenNextGen/TGN-MiniSeq0041/PMI-TGN_Bowers_PH-GAS/GAS-TG253544-095_S6_L001_R1_001.fastq.gz	/scratch/TGenNextGen/TGN-MiniSeq0041/PMI-TGN_Bowers_PH-GAS/GAS-TG253544-095_S6_L001_R2_001.fastq.gz	91.04%
GAS-TG253546-095	2019-11-18	/scratch/TGenNextGen/TGN-MiniSeq0041/PMI-TGN_Bowers_PH-GAS/GAS-TG253546-095_S7_L001_R1_001.fastq.gz	/scratch/TGenNextGen/TGN-MiniSeq0041/PMI-TGN_Bowers_PH-GAS/GAS-TG253546-095_S7_L001_R2_001.fastq.gz	91.39%
GAS-TG253548-095	2019-11-18	/scratch/TGenNextGen/TGN-MiniSeq0041/PMI-TGN_Bowers_PH-GAS/GAS-TG253548-095_S8_L001_R1_001.fastq.gz	/scratch/TGenNextGen/TGN-MiniSeq0041/PMI-TGN_Bowers_PH-GAS/GAS-TG253548-095_S8_L001_R2_001.fastq.gz	90.08%
GAS-TG253550-095	2019-11-18	/scratch/TGenNextGen/TGN-MiniSeq0041/PMI-TGN_Bowers_PH-GAS/GAS-TG253550-095_S9_L001_R1_001.fastq.gz	/scratch/TGenNextGen/TGN-MiniSeq0041/PMI-TGN_Bowers_PH-GAS/GAS-TG253550-095_S9_L001_R2_001.fastq.gz	91.23%
GAS-TG253552-095	2019-11-18	/scratch/TGenNextGen/TGN-MiniSeq0041/PMI-TGN_Bowers_PH-GAS/GAS-TG253552-095_S10_L001_R1_001.fastq.gz	/scratch/TGenNextGen/TGN-MiniSeq0041/PMI-TGN_Bowers_PH-GAS/GAS-TG253552-095_S10_L001_R2_001.fastq.gz	90.06%
GAS-TG253878-095	2019-11-18	/scratch/TGenNextGen/TGN-MiniSeq0041/PMI-TGN_Bowers_PH-GAS/GAS-TG253878-095_S11_L001_R1_001.fastq.gz	/scratch/TGenNextGen/TGN-MiniSeq0041/PMI-TGN_Bowers_PH-GAS/GAS-TG253878-095_S11_L001_R2_001.fastq.gz	89.04%
GAS-TG253880-095	2019-11-18	/scratch/TGenNextGen/TGN-MiniSeq0041/PMI-TGN_Bowers_PH-GAS/GAS-TG253880-095_S12_L001_R1_001.fastq.gz	/scratch/TGenNextGen/TGN-MiniSeq0041/PMI-TGN_Bowers_PH-GAS/GAS-TG253880-095_S12_L001_R2_001.fastq.gz	91.61%
GAS-TG253882-095	2019-11-18	/scratch/TGenNextGen/TGN-MiniSeq0041/PMI-TGN_Bowers_PH-GAS/GAS-TG253882-095_S13_L001_R1_001.fastq.gz	/scratch/TGenNextGen/TGN-MiniSeq0041/PMI-TGN_Bowers_PH-GAS/GAS-TG253882-095_S13_L001_R2_001.fastq.gz	90.11%
GAS-TG253884-095	2019-11-18	/scratch/TGenNextGen/TGN-MiniSeq0041/PMI-TGN_Bowers_PH-GAS/GAS-TG253884-095_S14_L001_R1_001.fastq.gz	/scratch/TGenNextGen/TGN-MiniSeq0041/PMI-TGN_Bowers_PH-GAS/GAS-TG253884-095_S14_L001_R2_001.fastq.gz	88.15%
GAS-TG253886-095	2019-11-18	/scratch/TGenNextGen/TGN-MiniSeq0041/PMI-TGN_Bowers_PH-GAS/GAS-TG253886-095_S15_L001_R1_001.fastq.gz	/scratch/TGenNextGen/TGN-MiniSeq0041/PMI-TGN_Bowers_PH-GAS/GAS-TG253886-095_S15_L001_R2_001.fastq.gz	92.12%
GAS-TG253888-095	2019-11-18	/scratch/TGenNextGen/TGN-MiniSeq0041/PMI-TGN_Bowers_PH-GAS/GAS-TG253888-095_S16_L001_R1_001.fastq.gz	/scratch/TGenNextGen/TGN-MiniSeq0041/PMI-TGN_Bowers_PH-GAS/GAS-TG253888-095_S16_L001_R2_001.fastq.gz	90.12%
GAS-TG253890-095	2019-11-18	/scratch/TGenNextGen/TGN-MiniSeq0041/PMI-TGN_Bowers_PH-GAS/GAS-TG253890-095_S17_L001_R1_001.fastq.gz	/scratch/TGenNextGen/TGN-MiniSeq0041/PMI-TGN_Bowers_PH-GAS/GAS-TG253890-095_S17_L001_R2_001.fastq.gz	88.97%
GAS-TG257008-095	2019-11-22	/scratch/TGenNextGen/TGN-MiniSeq0042/PMI-TGN_Bowers_PH-GAS/GAS-TG257008-095_S1_L001_R1_001.fastq.gz	/scratch/TGenNextGen/TGN-MiniSeq0042/PMI-TGN_Bowers_PH-GAS/GAS-TG257008-095_S1_L001_R2_001.fastq.gz	92.44%
GAS-TG257010-095	2019-11-22	/scratch/TGenNextGen/TGN-MiniSeq0042/PMI-TGN_Bowers_PH-GAS/GAS-TG257010-095_S2_L001_R1_001.fastq.gz	/scratch/TGenNextGen/TGN-MiniSeq0042/PMI-TGN_Bowers_PH-GAS/GAS-TG257010-095_S2_L001_R2_001.fastq.gz	93.26%
